"Weekly Polio Incidence, 1928-1948"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1937,19,0.04,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.24,0.03,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00
1937,20,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.10,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.10,0.01,0.00,0.00,0.00,0.04,0.03,0.00,0.28,0.04,0.00,0.00,0.00,0.00
1937,21,0.04,-,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.24,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.06,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1937,22,0.00,-,0.00,0.05,0.09,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.00,0.00,0.02,0.02,0.00,0.43,0.03,0.00,0.15,-,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.10,0.00,0.00,0.06,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1937,23,0.04,-,0.00,0.21,0.06,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.02,0.00,0.00,0.34,0.03,0.00,0.07,-,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.13,0.00,0.01,0.00,0.11,0.00,0.07,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1937,24,0.14,-,0.00,0.16,0.09,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.05,0.00,0.04,0.00,0.00,0.07,0.06,0.00,0.81,0.03,0.00,0.00,-,0.00,0.02,0.00,0.01,0.09,0.00,0.01,0.04,0.19,0.01,0.00,0.00,0.00,0.32,0.10,0.00,0.00,0.12,0.00,0.00,0.03,0.00
1937,25,0.18,-,0.00,0.37,0.14,0.00,0.00,0.00,0.00,0.06,0.03,-,0.00,0.01,0.03,0.00,0.05,0.07,0.09,0.00,0.00,0.02,0.00,0.04,0.86,0.03,0.00,0.00,-,0.00,0.00,0.00,0.02,0.18,0.00,0.03,0.34,0.00,0.00,0.00,0.06,0.00,0.25,0.00,0.00,0.00,0.12,0.00,0.00,0.03,0.00
1937,26,0.07,-,0.22,1.37,0.11,0.09,0.00,0.00,0.00,0.00,0.13,-,0.20,0.03,0.00,0.00,0.11,0.07,0.31,0.12,0.00,0.05,0.02,0.00,1.44,0.03,0.00,0.07,-,0.00,0.05,0.00,0.01,0.21,0.00,0.03,0.30,0.00,0.01,0.00,0.06,0.00,0.68,0.37,0.00,0.00,0.04,0.06,0.06,0.00,0.00
1937,27,0.14,-,0.44,1.89,0.12,0.00,0.12,0.39,0.00,0.00,0.20,-,0.00,0.03,0.03,0.00,0.16,0.25,0.35,0.24,0.00,0.07,0.02,0.00,0.96,0.58,0.18,0.00,-,0.00,0.02,0.20,0.04,0.12,0.00,0.13,2.36,0.00,0.00,0.00,0.00,0.00,0.39,0.58,0.00,0.00,0.12,0.00,0.00,0.03,0.00
1937,28,0.04,-,0.00,1.89,0.29,0.09,0.00,0.00,0.00,0.00,0.13,-,0.00,0.10,0.24,0.04,0.22,0.18,0.31,0.00,0.00,0.05,0.04,0.04,0.96,0.11,0.00,0.30,-,0.21,0.02,0.00,0.07,0.24,0.00,0.21,1.97,0.00,0.01,0.00,0.06,0.00,0.25,0.83,0.00,0.28,0.12,0.00,0.11,0.00,0.41
1937,29,0.04,-,0.44,2.52,0.32,0.27,0.00,0.00,0.00,0.00,0.10,-,0.00,0.14,0.21,0.12,0.22,0.65,0.31,0.48,0.06,0.23,0.08,0.04,0.62,0.42,0.18,0.30,-,0.21,0.02,0.40,0.06,0.27,0.00,0.29,2.27,0.10,0.00,0.00,0.06,0.00,0.36,0.50,0.00,0.00,0.04,0.00,0.06,0.06,0.41
1937,30,0.04,-,0.22,1.37,0.52,0.18,0.12,0.00,0.16,0.06,0.07,-,0.00,0.33,0.44,0.12,0.38,1.19,0.22,0.36,0.40,0.30,0.20,0.04,0.62,0.42,0.00,0.82,-,0.42,0.12,0.00,0.08,0.18,0.00,0.70,1.20,0.10,0.06,0.00,0.06,0.00,0.21,0.67,0.00,0.00,0.19,0.00,0.22,0.06,0.41
1937,31,0.11,-,0.00,1.10,0.51,0.18,0.18,0.00,0.00,0.00,0.20,-,0.00,0.36,0.21,0.16,0.70,0.32,0.31,1.54,0.17,0.28,0.28,0.33,0.38,0.42,0.36,0.52,-,0.00,0.07,0.00,0.13,0.12,0.00,0.56,1.29,0.19,0.11,0.14,0.06,0.15,0.11,0.93,0.00,0.00,0.15,0.06,0.66,0.19,0.82
1937,32,0.14,-,0.00,1.00,0.55,0.72,0.18,0.00,0.16,0.12,0.00,-,0.00,0.41,0.24,0.32,0.70,0.07,0.35,0.95,0.74,0.57,0.48,0.18,0.53,0.42,0.18,1.05,-,0.21,0.15,0.40,0.16,0.18,0.00,0.66,0.99,0.10,0.14,0.29,0.11,0.00,0.04,0.72,0.19,0.56,0.15,0.00,0.06,0.32,2.47
1937,33,0.07,-,0.00,0.53,0.38,1.90,0.36,0.00,0.49,0.18,0.16,-,0.00,0.69,0.36,0.28,0.70,0.14,0.27,0.71,0.29,0.94,0.42,0.36,0.53,0.34,0.54,1.12,-,0.21,0.34,0.20,0.29,0.15,0.00,0.32,0.81,0.29,0.21,0.00,0.00,0.15,0.04,0.82,0.00,0.84,0.04,0.18,0.28,0.19,0.00
1937,34,0.14,-,0.44,0.37,0.67,2.54,0.42,0.39,0.49,0.06,0.13,-,0.00,0.59,0.21,0.56,0.81,0.14,0.18,0.95,0.40,1.17,0.62,0.51,0.38,0.76,0.18,1.42,-,1.04,0.20,0.20,0.47,0.12,0.00,0.73,1.07,0.00,0.22,0.14,0.06,0.00,0.18,0.54,0.19,1.40,0.08,0.30,0.39,0.42,4.12
1937,35,0.18,-,0.22,0.32,0.58,1.81,0.60,0.00,0.65,0.12,0.07,-,0.20,1.35,0.33,0.64,0.75,0.29,0.18,2.26,0.34,1.01,0.68,0.66,0.48,0.66,0.54,1.42,-,0.83,0.24,0.00,0.38,0.24,0.46,0.46,0.39,0.19,0.19,0.43,0.00,0.76,0.07,0.58,0.38,0.00,0.04,0.06,0.22,0.74,0.00
1937,36,0.25,-,0.44,0.63,0.57,1.90,0.77,1.97,0.00,0.23,0.00,-,0.00,1.65,0.53,1.04,1.08,0.14,0.31,1.43,0.63,1.01,0.99,1.09,0.48,0.95,0.18,2.02,-,0.00,0.32,0.20,0.67,0.03,0.15,0.97,0.60,0.38,0.38,0.00,0.06,0.61,0.11,0.34,0.95,0.28,0.12,0.12,0.11,0.62,0.82
1937,37,0.11,-,0.66,0.47,0.70,1.90,0.95,0.00,0.32,0.06,0.16,-,0.00,1.03,0.30,1.40,1.62,0.14,0.35,1.90,0.40,0.94,1.15,1.89,0.19,1.24,0.72,1.34,-,0.21,0.51,0.60,0.67,0.12,0.00,0.87,0.81,0.19,0.41,0.58,0.06,0.46,0.04,0.53,0.76,1.69,0.19,0.59,0.11,1.46,2.06
1937,38,0.04,-,0.00,0.63,0.54,0.82,0.66,0.39,0.97,0.12,0.03,-,0.39,0.84,0.30,1.24,1.94,0.18,0.22,0.71,0.51,0.48,1.27,1.93,0.43,0.87,0.72,0.52,-,0.21,0.51,0.20,0.45,0.03,0.15,0.41,0.56,0.29,0.67,0.29,0.00,0.91,0.04,0.27,0.38,0.84,0.15,0.36,0.17,1.42,3.29
1937,39,0.04,-,0.00,0.63,0.46,2.81,0.48,0.00,0.32,0.00,0.07,-,0.20,0.92,0.24,0.72,1.40,0.07,0.13,0.95,0.40,0.37,0.89,1.02,0.38,0.53,0.54,1.34,-,0.00,0.29,0.00,0.33,0.06,0.00,0.59,0.90,0.29,0.32,0.00,0.00,0.30,0.14,0.42,0.57,0.56,0.04,0.36,0.11,1.10,0.41
1937,40,0.11,-,0.00,0.37,0.26,1.36,0.36,0.00,0.16,0.12,0.00,-,0.39,0.47,0.12,0.72,1.02,0.00,0.18,1.19,0.11,0.16,0.52,0.62,0.48,0.53,0.00,0.82,-,0.42,0.22,0.00,0.32,0.09,0.00,0.10,0.64,0.19,0.18,0.00,0.00,0.15,0.04,0.46,0.38,0.56,0.04,0.65,0.22,0.49,0.00
1937,41,0.07,-,0.44,0.16,0.38,1.09,0.42,0.00,0.32,0.06,0.07,-,0.00,0.20,0.09,0.44,0.48,0.04,0.04,0.95,0.11,0.11,0.26,0.73,0.38,0.26,0.36,0.37,-,0.42,0.24,0.40,0.15,0.09,0.00,0.26,0.43,0.29,0.07,0.14,0.00,0.00,0.11,0.34,0.57,0.00,0.08,0.24,0.06,0.84,0.00
1937,42,0.04,-,0.00,0.42,0.26,0.54,0.24,0.00,0.16,0.00,0.00,-,0.20,0.13,0.00,0.44,0.32,0.07,0.22,0.36,0.06,0.14,0.24,0.73,0.58,0.26,0.00,1.05,-,0.21,0.12,0.40,0.21,0.09,0.31,0.03,0.09,0.19,0.06,0.00,0.11,0.30,0.11,0.19,0.00,0.00,0.04,0.18,0.06,0.42,0.41
1937,43,0.11,-,0.00,0.37,0.21,0.18,0.30,0.00,0.16,0.00,0.03,-,0.00,0.20,0.12,0.12,0.16,0.00,0.13,0.24,0.06,0.05,0.18,0.44,0.24,0.29,0.18,0.07,-,0.00,0.10,0.00,0.10,0.06,0.00,0.10,0.13,0.10,0.08,0.00,0.00,0.30,0.25,0.06,0.38,0.00,0.08,0.24,0.06,0.36,0.00
1937,44,0.00,-,0.00,0.05,0.37,0.09,0.30,0.00,0.00,0.06,0.03,-,0.00,0.23,0.06,0.60,0.11,0.00,0.18,0.12,0.00,0.02,0.02,0.36,0.24,0.08,0.00,0.52,-,0.00,0.15,0.40,0.07,0.06,0.15,0.03,0.09,0.19,0.03,0.00,0.00,0.15,0.14,0.05,0.19,0.00,0.04,0.06,0.00,0.23,0.00
1937,45,0.04,-,0.00,0.16,0.21,0.00,0.12,0.00,0.00,0.06,0.07,-,0.00,0.05,0.00,0.12,0.05,0.00,0.22,0.00,0.00,0.05,0.06,0.15,0.24,0.05,0.18,0.07,-,0.00,0.07,0.20,0.04,0.06,0.00,0.01,0.04,0.38,0.04,0.14,0.06,0.46,0.00,0.14,0.00,0.00,0.04,0.30,0.00,0.13,0.00
1937,46,0.11,-,0.00,0.16,0.18,0.36,0.00,0.00,0.00,0.18,0.03,-,0.00,0.05,0.03,0.16,0.11,0.00,0.04,0.00,0.06,0.07,0.10,0.07,0.34,0.11,0.00,0.22,-,0.00,0.05,0.00,0.05,0.00,0.00,0.00,0.04,0.38,0.00,0.14,0.00,0.15,0.00,0.03,0.19,0.00,0.00,0.12,0.00,0.03,0.00
1937,47,0.07,-,0.00,0.16,0.17,0.18,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.05,0.00,0.09,0.12,0.00,0.00,0.06,0.07,0.29,0.13,0.00,0.00,-,0.00,0.00,0.00,0.05,0.03,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.15,0.07,0.03,0.19,0.00,0.00,0.12,0.06,0.03,0.00
1937,48,0.14,-,0.22,0.00,0.14,0.27,0.06,0.00,0.00,0.00,0.00,-,0.20,0.08,0.00,0.04,0.00,0.32,0.04,0.00,0.00,0.02,0.06,0.15,0.05,0.13,0.00,0.00,-,0.00,0.00,0.00,0.03,0.03,0.00,0.01,0.09,0.10,0.02,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.04,0.24,0.00,0.16,0.00
1937,49,0.00,-,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.03,0.03,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.15,0.14,0.05,0.00,0.00,-,0.00,0.00,0.20,0.01,0.00,0.00,0.03,0.04,0.00,0.02,0.00,0.00,0.00,0.07,0.11,0.19,0.00,0.04,0.06,0.00,0.06,0.00
1937,50,0.04,-,0.00,0.11,0.08,0.00,0.00,0.00,0.00,0.06,0.03,-,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.12,0.06,0.00,0.00,0.07,0.05,0.03,0.18,0.00,-,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.04,0.29,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.04,0.00,0.06,0.00,0.00
1937,51,0.04,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-,0.20,0.00,0.00,0.00,0.05,0.00,0.09,0.00,0.00,0.00,0.00,0.11,0.24,0.03,0.00,0.07,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.01,0.00,0.00,0.15,0.04,0.03,0.00,0.00,0.00,0.06,0.06,0.00,0.00
1937,52,0.04,-,0.00,0.16,0.08,0.09,0.00,0.00,0.00,0.06,0.00,-,0.00,0.05,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.08,0.07,0.19,0.03,0.00,0.07,-,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.15,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1938,1,0.00,-,0.21,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.03,-,0.19,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.08,-,0.00,0.00,0.00,0.01,0.06,0.00,0.03,0.09,0.09,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1938,2,0.04,-,0.00,0.10,0.03,0.00,0.06,0.00,0.00,0.06,0.00,-,0.00,0.01,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1938,3,0.07,-,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.06,-,0.00,0.01,0.01,0.02,0.03,0.02,0.04,0.00,0.00,0.01,0.00,0.05,0.02,0.00,0.00,0.00,-,0.00,0.00,0.10,0.01,0.01,0.00,0.03,0.06,0.14,0.01,0.00,0.03,0.00,0.02,0.01,0.00,0.00,0.00,0.03,0.03,0.03,0.00
1938,4,0.04,-,0.00,0.05,0.06,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.04,0.00,0.00,0.00,0.07,0.04,0.00,0.06,0.00,0.00,0.04,0.05,0.03,0.00,0.00,-,0.00,0.02,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.12,0.00,0.00,0.00
1938,5,0.00,-,0.21,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.06,0.00,0.02,0.00,0.14,0.03,0.00,0.00,-,0.21,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.19,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.03,0.00
1938,6,0.00,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.06,-,0.00,0.01,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.02,0.00,0.24,0.00,0.18,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1938,7,0.00,-,0.00,0.00,0.03,0.09,0.00,0.00,0.00,0.11,0.00,-,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.02,0.00,0.05,0.05,0.00,0.08,-,0.00,0.02,0.00,0.00,0.06,0.00,0.01,0.04,0.19,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,0.00,0.06,0.05,0.00,0.00
1938,8,0.07,-,0.00,0.10,0.02,0.00,0.00,0.00,0.16,0.06,0.00,-,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.09,0.00,0.00,0.00,-,0.00,0.00,0.39,0.01,0.06,0.00,0.00,0.00,0.00,0.02,0.14,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.06,0.05,0.00,0.00
1938,9,0.04,-,0.21,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.19,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.04,0.00,0.05,0.00,0.00
1938,10,0.04,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.10,-,0.19,0.03,0.00,0.00,0.00,0.07,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.12,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.56,0.00,0.00,0.00,0.00,0.00
1938,11,0.04,-,0.00,0.05,0.09,0.09,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.04,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.11,0.06,0.00,0.00,0.00
1938,12,0.04,-,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.04,0.03,0.08,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1938,13,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.02,0.00,0.42,0.03,0.00,0.00,-,0.00,0.00,0.00,0.01,0.06,0.15,0.01,0.04,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.08,0.06,0.00,0.00,0.00
1938,14,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.00,0.00,-,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1938,15,0.04,-,0.00,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1938,16,0.00,-,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.03,-,0.00,0.03,0.00,0.00,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.05,0.00,0.00,0.03,0.00,0.03,0.04,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.05,0.00,0.00
1938,17,0.04,-,0.00,0.05,0.00,0.00,0.06,0.00,0.00,0.06,0.10,-,0.00,0.03,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.09,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.05,0.06,0.00
1938,18,0.04,-,0.21,0.05,0.00,0.00,0.00,0.00,0.00,0.06,0.03,-,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00
1938,19,0.04,-,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.00,0.06,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.05,0.00,0.18,0.00,-,0.00,0.00,0.19,0.00,0.06,0.00,0.01,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1938,20,0.04,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.17,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1938,21,0.07,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.06,0.03,-,0.00,0.01,0.00,0.04,0.00,0.04,0.18,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1938,22,0.04,-,0.00,0.05,0.03,0.09,0.00,0.00,0.00,0.17,0.00,-,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,-,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.28,0.00,0.00,0.05,0.06,0.00
1938,23,0.07,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,-,0.00,0.03,0.00,0.00,0.00,0.00,0.13,0.00,0.06,0.00,0.02,0.00,0.19,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.00,0.04,0.00,0.00,0.00,0.00
1938,24,0.11,-,0.00,0.05,0.02,0.00,0.06,0.00,0.00,0.00,0.03,-,0.00,0.04,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.00,0.00,-,0.00,0.00,0.00,0.04,0.00,0.00,0.01,0.13,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1938,25,0.22,-,0.11,0.18,0.08,0.00,0.03,0.00,0.00,0.06,0.06,-,0.00,0.01,0.01,0.00,0.03,0.05,0.13,0.00,0.00,0.01,0.00,0.02,0.52,0.01,0.00,0.00,-,0.00,0.00,0.00,0.01,0.10,0.08,0.03,0.19,0.00,0.00,0.00,0.03,0.15,0.14,0.00,0.00,0.00,0.09,0.00,0.03,0.02,0.00
1938,26,0.13,-,0.11,0.67,0.06,0.04,0.00,0.00,0.00,0.03,0.11,-,0.10,0.04,0.00,0.02,0.05,0.05,0.22,0.06,0.00,0.02,0.01,0.00,0.78,0.01,0.00,0.04,-,0.00,0.02,0.00,0.01,0.13,0.08,0.02,0.15,0.00,0.01,0.00,0.03,0.08,0.35,0.19,0.00,0.00,0.06,0.03,0.03,0.00,0.00
1938,27,0.18,-,0.21,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.03,0.03,0.08,0.00,0.04,0.00,0.24,0.00,0.02,0.00,0.00,0.14,0.03,0.00,0.00,-,0.00,0.00,0.00,0.07,0.03,0.00,0.01,0.04,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.03,0.00
1938,28,0.07,-,0.11,0.93,0.17,0.04,0.00,0.00,0.08,0.03,0.08,-,0.00,0.06,0.13,0.02,0.11,0.11,0.18,0.00,0.00,0.03,0.05,0.04,0.54,0.07,0.00,0.15,-,0.10,0.04,0.10,0.04,0.13,0.00,0.11,1.01,0.00,0.01,0.07,0.05,0.15,0.16,0.42,0.00,0.28,0.13,0.00,0.05,0.00,0.20
1938,29,0.04,-,0.21,1.24,0.22,0.13,0.03,0.00,0.00,0.03,0.08,-,0.00,0.08,0.12,0.08,0.11,0.34,0.22,0.24,0.03,0.13,0.10,0.02,0.38,0.21,0.09,0.19,-,0.10,0.01,0.29,0.04,0.13,0.00,0.15,1.14,0.05,0.01,0.00,0.03,0.15,0.21,0.26,0.00,0.00,0.06,0.00,0.03,0.03,0.20
1938,30,0.14,-,0.11,0.75,0.29,0.09,0.09,0.00,0.08,0.06,0.08,-,0.00,0.18,0.22,0.08,0.22,0.61,0.18,0.18,0.20,0.18,0.12,0.02,0.33,0.22,0.00,0.41,-,0.21,0.06,0.00,0.06,0.12,0.00,0.39,0.60,0.05,0.03,0.07,0.08,0.15,0.12,0.35,0.00,0.00,0.17,0.00,0.11,0.03,0.20
1938,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1938,32,0.11,-,0.00,0.49,0.31,0.40,0.12,0.00,0.24,0.11,0.00,-,0.00,0.25,0.12,0.20,0.35,0.07,0.20,0.47,0.40,0.29,0.26,0.16,0.26,0.21,0.18,0.53,-,0.10,0.12,0.19,0.11,0.12,0.15,0.34,0.52,0.05,0.08,0.14,0.11,0.15,0.02,0.36,0.09,0.28,0.11,0.00,0.05,0.19,1.22
1938,33,0.11,-,0.00,0.29,0.27,0.94,0.18,0.00,0.47,0.08,0.10,-,0.00,0.39,0.18,0.18,0.35,0.09,0.18,0.47,0.20,0.48,0.21,0.27,0.31,0.19,0.27,0.60,-,0.10,0.22,0.10,0.18,0.13,0.08,0.16,0.43,0.14,0.13,0.00,0.00,0.15,0.04,0.42,0.00,0.42,0.04,0.09,0.16,0.11,0.00
