"","name","decade","HEPATITIS","MEASLES","MUMPS","PERTUSSIS","POLIO","RUBELLA","SMALLPOX","Longitude","Latitude"
"169","KANSAS",2000,0.0396411483253589,0.00428571428571429,0.00737704918032787,0.115822510822511,0,0.000888888888888889,0,-98.3806596704232,38.4852434469717
"170","KANSAS",2010,0.00616279069767442,0,0,0.102631578947368,0,0,0,-98.3806596704232,38.4852434469717
"171","KENTUCKY",1920,0,4.3971186440678,0,0,0.0232692307692308,0,0.498921568627451,-85.2864151087506,37.5274778713774
"172","KENTUCKY",1930,0,4.89025171624714,0,1.64223300970874,0.0741130604288499,0,0.133468992248062,-85.2864151087506,37.5274778713774
"173","KENTUCKY",1940,0,4.39989247311828,0,1.4932421875,0.148624708624709,0,0.0136961451247166,-85.2864151087506,37.5274778713774
"174","KENTUCKY",1950,0,8.34193018480493,0,1.14993243243243,0,0,0.0475,-85.2864151087506,37.5274778713774
"175","KENTUCKY",1960,0.681747572815534,4.02260956175299,1.26910891089109,0,0,0.996968085106383,0,-85.2864151087506,37.5274778713774
"176","KENTUCKY",1970,0.513640552995392,0.479342629482072,0.832411764705882,0.0598198198198198,0,0.29478,0,-85.2864151087506,37.5274778713774
"177","KENTUCKY",1980,0.207063492063492,0.0178354978354978,0.0768852459016393,0.00965732087227414,0,0.0101574803149606,0,-85.2864151087506,37.5274778713774
"178","KENTUCKY",1990,0.0449554896142433,0.0774166666666667,0.00275,0.0288659793814433,0,0.002,0,-85.2864151087506,37.5274778713774
"179","KENTUCKY",2000,0.0179232505643341,0.00161290322580645,0.00157303370786517,0.033921568627451,0,0.000526315789473684,0,-85.2864151087506,37.5274778713774
"180","KENTUCKY",2010,0.00680412371134021,0,0,0.0601020408163265,0,0,0,-85.2864151087506,37.5274778713774
"181","LOUISIANA",1920,0,3.59917525773196,0,0,0.00951923076923077,0,0.389126213592233,-92.0250441175501,31.0920656069309
"182","LOUISIANA",1930,0,1.73964210526316,0,0.965392156862745,0.0698455598455598,0,0.116281310211946,-92.0250441175501,31.0920656069309
"183","LOUISIANA",1940,0,1.59581545064378,0,0.298350951374207,0.097,0,0.00666666666666667,-92.0250441175501,31.0920656069309
"184","LOUISIANA",1950,0,1.25474327628362,0,0.139880952380952,0,0,0,-92.0250441175501,31.0920656069309
"185","LOUISIANA",1960,0.334207920792079,0.0984050632911392,0.0758333333333333,0,0,0.076,0,-92.0250441175501,31.0920656069309
"186","LOUISIANA",1970,0.296538461538462,0.208514412416851,0.0839166666666667,0.0465671641791045,0,0.0998908296943231,0,-92.0250441175501,31.0920656069309
"187","LOUISIANA",1980,0.20869918699187,0.0222421524663677,0.125234159779614,0.015030303030303,0,0.00476923076923077,0,-92.0250441175501,31.0920656069309
"188","LOUISIANA",1990,0.0856456456456456,0.004,0.0159080459770115,0.0084788029925187,0,0.00447368421052632,0,-92.0250441175501,31.0920656069309
"189","LOUISIANA",2000,0.0219148936170213,0,0.000560747663551402,0.0132581453634085,0,0,0,-92.0250441175501,31.0920656069309
"190","LOUISIANA",2010,0.0036144578313253,0,0,0.0114606741573034,0,0,0,-92.0250441175501,31.0920656069309
"191","MAINE",1920,0,10.8847572815534,0,0,0.0753398058252427,0,0.208137254901961,-69.2348021094788,45.394325658291
"192","MAINE",1930,0,9.36334728033473,0,5.8168932038835,0.18779497098646,0,0.000463320463320463,-69.2348021094788,45.394325658291
"193","MAINE",1940,0,11.3184583333333,0,3.00163742690058,0.0980235294117647,0,0,-69.2348021094788,45.394325658291
"194","MAINE",1950,0,8.48659137577002,0,1.86045774647887,0,0,0,-69.2348021094788,45.394325658291
"195","MAINE",1960,0.420666666666667,4.37386,2.08244897959184,0,0,0.979794871794872,0,-69.2348021094788,45.394325658291
"196","MAINE",1970,0.536724637681159,0.705374732334047,0.76296,0.13,0,0.274864300626305,0,-69.2348021094788,45.394325658291
"197","MAINE",1980,0.103208556149733,0.0414545454545455,0.136903225806452,0.0441947565543071,0,0.0790116279069767,0,-69.2348021094788,45.394325658291
"198","MAINE",1990,0.0392771084337349,0.0137313432835821,0.00449438202247191,0.0440287769784173,0,0.00341880341880342,0,-69.2348021094788,45.394325658291
"199","MAINE",2000,0.0170454545454545,0,0,0.0751225490196078,0,0,0,-69.2348021094788,45.394325658291
"200","MAINE",2010,0.0123595505617978,0,0,0.121382978723404,0,0,0,-69.2348021094788,45.394325658291
